rk,career_game,game_num,date,team,location_flag,opponent,game_type,result,gs,mp,fg,fga,fg_pct,fg3,fg3a,fg2,fg2a,fg2_pct,efg_pct,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,pts,gmsc,location,win,is_regular_season,player_id,player_name,year,team_abbrev,fg3_pct
29,119,29,2015-02-28,Louisville,@,Florida State,REG (Conf),W 81-59,*,37,7,13,0.538,2,6,5,7,0.714,0.615,2,2,1.0,1,3,4,3,1,2,4,5,18,11.8,A,1,1,wayne-blackshear-1,Wayne Blackshear,2015,louisville,0.333
30,120,30,2015-03-04,Louisville,,Notre Dame,REG (Conf),L 59-71,*,39,4,10,0.4,2,7,2,3,0.667,0.5,1,2,0.5,1,4,5,0,1,0,2,0,11,6.1,H,0,1,wayne-blackshear-1,Wayne Blackshear,2015,louisville,0.286
31,121,31,2015-03-07,Louisville,,Virginia,REG (Conf),W 59-57,*,33,4,14,0.286,1,5,3,9,0.333,0.321,0,0,,0,0,0,2,1,0,0,3,9,2.0,H,1,1,wayne-blackshear-1,Wayne Blackshear,2015,louisville,0.2
32,122,32,2015-03-12,Louisville,N,North Carolina,CTOURN,L 60-70,*,34,6,16,0.375,3,8,3,8,0.375,0.469,3,3,1.0,0,3,3,0,1,0,0,3,18,9.9,N,0,0,wayne-blackshear-1,Wayne Blackshear,2015,louisville,0.375
33,123,33,2015-03-20,Louisville,N,UC Irvine,ROUND-64,W 57-55,*,40,8,20,0.4,2,8,6,12,0.5,0.45,1,1,1.0,3,4,7,0,0,1,1,0,19,11.2,N,1,0,wayne-blackshear-1,Wayne Blackshear,2015,louisville,0.25
34,124,34,2015-03-22,Louisville,N,Northern Iowa,ROUND-32,W 66-53,*,35,3,7,0.429,2,4,1,3,0.333,0.571,2,2,1.0,0,6,6,1,0,0,2,3,10,5.6,N,1,0,wayne-blackshear-1,Wayne Blackshear,2015,louisville,0.5
35,125,35,2015-03-27,Louisville,N,NC State,ROUND-16,W 75-65,*,33,3,9,0.333,0,2,3,7,0.429,0.333,4,6,0.667,0,1,1,1,0,0,1,4,10,2.5,N,1,0,wayne-blackshear-1,Wayne Blackshear,2015,louisville,0.0
36,126,36,2015-03-29,Louisville,N,Michigan State,ROUND-8,L 70-76 (OT),*,39,6,13,0.462,4,6,2,7,0.286,0.615,12,12,1.0,0,3,3,1,0,1,0,4,28,22.0,N,0,0,wayne-blackshear-1,Wayne Blackshear,2015,louisville,0.667
1,1,1,2014-11-14,Louisville,N,Minnesota,REG (Non-Conf),W 81-68,,14,2,2,1.0,1,1,1,1,1.0,1.25,2,3,0.667,0,4,4,0,0,0,0,0,7,7.2,N,1,1,quentin-snider-1,Quentin Snider,2015,louisville,1.0
2,2,2,2014-11-17,Louisville,,Jacksonville State,REG (Non-Conf),W 88-39,,10,0,3,0.0,0,2,0,1,0.0,0.0,0,2,0.0,0,2,2,0,0,0,0,0,0,-2.3,H,1,1,quentin-snider-1,Quentin Snider,2015,louisville,0.0
3,3,3,2014-11-21,Louisville,,Marshall,REG (Non-Conf),W 85-67,,2,0,0,,0,0,0,0,,,0,0,,0,0,0,0,0,0,0,0,0,0.0,H,1,1,quentin-snider-1,Quentin Snider,2015,louisville,
4,4,4,2014-11-24,Louisville,,Savannah State,REG (Non-Conf),W 87-26,,14,1,3,0.333,0,2,1,1,1.0,0.333,0,0,,1,0,1,3,2,0,2,3,2,1.9,H,1,1,quentin-snider-1,Quentin Snider,2015,louisville,0.0
5,5,5,2014-11-26,Louisville,,Cleveland State,REG (Non-Conf),W 45-33,,3,0,0,,0,0,0,0,,,0,0,,0,0,0,1,0,0,1,1,0,-0.7,H,1,1,quentin-snider-1,Quentin Snider,2015,louisville,
6,6,6,2014-12-02,Louisville,,Ohio State,REG (Non-Conf),W 64-55,,11,1,3,0.333,1,2,0,1,0.0,0.5,0,0,,0,2,2,1,0,0,0,1,3,2.2,H,1,1,quentin-snider-1,Quentin Snider,2015,louisville,0.5
7,7,7,2014-12-05,Louisville,,Florida International,REG (Non-Conf),W 82-57,,13,2,2,1.0,0,0,2,2,1.0,1.0,2,3,0.667,0,0,0,2,2,0,1,1,6,7.0,H,1,1,quentin-snider-1,Quentin Snider,2015,louisville,
8,8,8,2014-12-09,Louisville,N,Indiana,REG (Non-Conf),W 94-74,,2,0,0,,0,0,0,0,,,0,0,,0,0,0,0,0,0,0,1,0,-0.4,N,1,1,quentin-snider-1,Quentin Snider,2015,louisville,
9,9,9,2014-12-14,Louisville,,UNC Wilmington,REG (Non-Conf),W 68-57,,18,2,3,0.667,0,1,2,2,1.0,0.667,3,4,0.75,1,2,3,1,0,0,3,1,7,3.9,H,1,1,quentin-snider-1,Quentin Snider,2015,louisville,0.0
10,10,10,2014-12-20,Louisville,@,Western Kentucky,REG (Non-Conf),W 76-67,,15,0,3,0.0,0,1,0,2,0.0,0.0,0,0,,0,2,2,1,0,0,0,2,0,-1.6,A,1,1,quentin-snider-1,Quentin Snider,2015,louisville,0.0
11,11,11,2014-12-23,Louisville,,Cal State Northridge,REG (Non-Conf),W 80-55,,6,1,4,0.25,0,1,1,3,0.333,0.25,1,1,1.0,0,1,1,2,0,0,0,0,3,2.3,H,1,1,quentin-snider-1,Quentin Snider,2015,louisville,0.0
12,12,12,2014-12-27,Louisville,,Kentucky,REG (Non-Conf),L 50-58,,1,0,0,,0,0,0,0,,,0,0,,0,0,0,0,0,0,0,1,0,-0.4,H,0,1,quentin-snider-1,Quentin Snider,2015,louisville,
13,13,13,2014-12-30,Louisville,,Long Beach State,REG (Non-Conf),W 63-48,,26,2,5,0.4,2,3,0,2,0.0,0.6,0,0,,0,1,1,2,0,0,1,1,6,3.6,H,1,1,quentin-snider-1,Quentin Snider,2015,louisville,0.667
14,14,14,2015-01-04,Louisville,@,Wake Forest,REG (Conf),W 85-76,,4,0,0,,0,0,0,0,,,0,0,,0,0,0,0,0,0,0,0,0,0.0,A,1,1,quentin-snider-1,Quentin Snider,2015,louisville,
15,15,15,2015-01-07,Louisville,,Clemson,REG (Conf),W 58-52,,4,0,1,0.0,0,1,0,0,,0.0,0,0,,0,0,0,0,0,0,0,1,0,-1.1,H,1,1,quentin-snider-1,Quentin Snider,2015,louisville,0.0
16,16,16,2015-01-10,Louisville,@,North Carolina,REG (Conf),L 71-72,,6,0,1,0.0,0,1,0,0,,0.0,0,0,,0,0,0,1,0,0,1,0,0,-1.0,A,0,1,quentin-snider-1,Quentin Snider,2015,louisville,0.0
17,17,17,2015-01-13,Louisville,,Virginia Tech,REG (Conf),W 78-63,,17,0,8,0.0,0,4,0,4,0.0,0.0,0,0,,0,3,3,4,1,0,0,3,0,-2.1,H,1,1,quentin-snider-1,Quentin Snider,2015,louisville,0.0
18,18,18,2015-01-17,Louisville,,Duke,REG (Conf),L 52-63,,9,0,4,0.0,0,2,0,2,0.0,0.0,2,2,1.0,1,0,1,0,0,0,0,0,2,-0.1,H,0,1,quentin-snider-1,Quentin Snider,2015,louisville,0.0
19,19,19,2015-01-25,Louisville,@,Pittsburgh,REG (Conf),W 80-68,,6,1,1,1.0,0,0,1,1,1.0,1.0,0,0,,0,0,0,0,1,0,0,2,2,1.9,A,1,1,quentin-snider-1,Quentin Snider,2015,louisville,
20,20,20,2015-01-28,Louisville,@,Boston College,REG (Conf),W 81-72,,7,1,1,1.0,0,0,1,1,1.0,1.0,0,0,,0,2,2,0,0,0,1,1,2,0.9,A,1,1,quentin-snider-1,Quentin Snider,2015,louisville,
21,21,21,2015-01-31,Louisville,,North Carolina,REG (Conf),W 78-68 (OT),,12,0,1,0.0,0,1,0,0,,0.0,2,2,1.0,0,0,0,0,0,0,0,1,2,0.9,H,1,1,quentin-snider-1,Quentin Snider,2015,louisville,0.0
22,22,22,2015-02-03,Louisville,@,Miami (FL),REG (Conf),W 63-55,,2,0,0,,0,0,0,0,,,0,0,,0,0,0,0,0,0,0,0,0,0.0,A,1,1,quentin-snider-1,Quentin Snider,2015,louisville,
23,23,23,2015-02-07,Louisville,@,Virginia,REG (Conf),L 47-52,,4,0,2,0.0,0,0,0,2,0.0,0.0,0,0,,0,1,1,0,0,0,0,0,0,-1.1,A,0,1,quentin-snider-1,Quentin Snider,2015,louisville,
24,24,24,2015-02-11,Louisville,,Pittsburgh,REG (Conf),W 69-56,,15,2,2,1.0,0,0,2,2,1.0,1.0,0,0,,0,2,2,0,0,0,1,1,4,2.6,H,1,1,quentin-snider-1,Quentin Snider,2015,louisville,
25,25,25,2015-02-14,Louisville,,NC State,REG (Conf),L 65-74,,11,2,6,0.333,1,2,1,4,0.25,0.417,0,0,,0,2,2,0,0,0,1,4,5,-0.4,H,0,1,quentin-snider-1,Quentin Snider,2015,louisville,0.5
26,26,26,2015-02-18,Louisville,@,Syracuse,REG (Conf),L 59-69,*,38,5,13,0.385,3,9,2,4,0.5,0.5,0,0,,0,3,3,4,0,0,0,4,13,8.0,A,0,1,quentin-snider-1,Quentin Snider,2015,louisville,0.333
27,27,27,2015-02-21,Louisville,,Miami (FL),REG (Conf),W 55-53,*,5,0,2,0.0,0,1,0,1,0.0,0.0,0,0,,0,0,0,0,0,0,0,0,0,-1.4,H,1,1,quentin-snider-1,Quentin Snider,2015,louisville,0.0
28,28,28,2015-02-23,Louisville,@,Georgia Tech,REG (Conf),W 52-51,,36,2,9,0.222,0,3,2,6,0.333,0.222,2,4,0.5,3,1,4,4,2,0,2,1,6,4.5,A,1,1,quentin-snider-1,Quentin Snider,2015,louisville,0.0
29,29,29,2015-02-28,Louisville,@,Florida State,REG (Conf),W 81-59,*,29,4,10,0.4,1,1,3,9,0.333,0.45,2,4,0.5,1,1,2,4,0,0,3,1,11,5.2,A,1,1,quentin-snider-1,Quentin Snider,2015,louisville,1.0
30,30,30,2015-03-04,Louisville,,Notre Dame,REG (Conf),L 59-71,*,30,2,6,0.333,2,5,0,1,0.0,0.5,0,0,,0,5,5,2,1,0,4,0,6,2.5,H,0,1,quentin-snider-1,Quentin Snider,2015,louisville,0.4
31,31,31,2015-03-07,Louisville,,Virginia,REG (Conf),W 59-57,*,30,4,6,0.667,3,4,1,2,0.5,0.917,0,0,,0,0,0,1,2,0,2,2,11,8.3,H,1,1,quentin-snider-1,Quentin Snider,2015,louisville,0.75
32,32,32,2015-03-12,Louisville,N,North Carolina,CTOURN,L 60-70,*,38,2,9,0.222,0,5,2,4,0.5,0.222,0,2,0.0,0,0,0,6,0,0,3,2,4,-1.9,N,0,0,quentin-snider-1,Quentin Snider,2015,louisville,0.0
33,33,33,2015-03-20,Louisville,N,UC Irvine,ROUND-64,W 57-55,*,37,6,11,0.545,2,3,4,8,0.5,0.636,2,2,1.0,0,5,5,2,0,0,1,2,16,11.8,N,1,0,quentin-snider-1,Quentin Snider,2015,louisville,0.667
34,34,34,2015-03-22,Louisville,N,Northern Iowa,ROUND-32,W 66-53,*,35,4,9,0.444,2,4,2,5,0.4,0.556,0,1,0.0,0,4,4,1,0,0,1,3,10,4.6,N,1,0,quentin-snider-1,Quentin Snider,2015,louisville,0.5
35,35,35,2015-03-27,Louisville,N,NC State,ROUND-16,W 75-65,*,37,5,13,0.385,1,6,4,7,0.571,0.423,3,6,0.5,1,2,3,3,0,0,0,2,14,8.3,N,1,0,quentin-snider-1,Quentin Snider,2015,louisville,0.167
36,36,36,2015-03-29,Louisville,N,Michigan State,ROUND-8,L 70-76 (OT),*,42,2,9,0.222,0,2,2,7,0.286,0.222,0,2,0.0,1,4,5,2,0,1,1,1,4,0.3,N,0,0,quentin-snider-1,Quentin Snider,2015,louisville,0.0
1,1,1,2014-11-14,Louisville,N,Minnesota,REG (Non-Conf),W 81-68,*,8,0,1,0.0,0,0,0,1,0.0,0.0,0,0,,2,1,3,1,0,1,1,5,0,-0.6,N,1,1,chinanu-onuaku-1,Chinanu Onuaku,2015,louisville,
2,2,2,2014-11-17,Louisville,,Jacksonville State,REG (Non-Conf),W 88-39,*,16,5,5,1.0,0,0,5,5,1.0,1.0,2,3,0.667,8,2,10,1,2,1,2,2,12,16.9,H,1,1,chinanu-onuaku-1,Chinanu Onuaku,2015,louisville,
3,3,3,2014-11-21,Louisville,,Marshall,REG (Non-Conf),W 85-67,*,24,5,5,1.0,0,0,5,5,1.0,1.0,0,0,,2,9,11,0,2,0,0,4,10,13.0,H,1,1,chinanu-onuaku-1,Chinanu Onuaku,2015,louisville,
4,4,4,2014-11-24,Louisville,,Savannah State,REG (Non-Conf),W 87-26,*,19,3,5,0.6,0,0,3,5,0.6,0.6,4,7,0.571,4,5,9,1,1,6,3,2,10,12.9,H,1,1,chinanu-onuaku-1,Chinanu Onuaku,2015,louisville,
5,5,5,2014-11-26,Louisville,,Cleveland State,REG (Non-Conf),W 45-33,*,35,1,3,0.333,0,0,1,3,0.333,0.333,0,0,,4,5,9,0,2,7,4,2,2,6.7,H,1,1,chinanu-onuaku-1,Chinanu Onuaku,2015,louisville,
6,6,6,2014-12-02,Louisville,,Ohio State,REG (Non-Conf),W 64-55,*,10,1,1,1.0,0,0,1,1,1.0,1.0,0,2,0.0,0,4,4,0,1,1,1,3,2,1.6,H,1,1,chinanu-onuaku-1,Chinanu Onuaku,2015,louisville,
7,7,7,2014-12-05,Louisville,,Florida International,REG (Non-Conf),W 82-57,*,23,3,3,1.0,0,0,3,3,1.0,1.0,1,1,1.0,2,1,3,5,1,3,2,1,7,12.0,H,1,1,chinanu-onuaku-1,Chinanu Onuaku,2015,louisville,
8,8,8,2014-12-09,Louisville,N,Indiana,REG (Non-Conf),W 94-74,*,9,0,2,0.0,0,0,0,2,0.0,0.0,0,0,,3,1,4,1,0,0,1,1,0,0.3,N,1,1,chinanu-onuaku-1,Chinanu Onuaku,2015,louisville,
9,9,9,2014-12-14,Louisville,,UNC Wilmington,REG (Non-Conf),W 68-57,,12,1,4,0.25,0,0,1,4,0.25,0.25,0,0,,1,0,1,0,1,2,1,1,2,1.3,H,1,1,chinanu-onuaku-1,Chinanu Onuaku,2015,louisville,
10,10,10,2014-12-20,Louisville,@,Western Kentucky,REG (Non-Conf),W 76-67,*,17,2,3,0.667,0,0,2,3,0.667,0.667,0,0,,0,6,6,0,0,3,2,3,4,3.4,A,1,1,chinanu-onuaku-1,Chinanu Onuaku,2015,louisville,
11,11,11,2014-12-23,Louisville,,Cal State Northridge,REG (Non-Conf),W 80-55,*,13,1,1,1.0,0,0,1,1,1.0,1.0,0,0,,0,4,4,1,0,2,2,1,2,2.6,H,1,1,chinanu-onuaku-1,Chinanu Onuaku,2015,louisville,
12,12,12,2014-12-27,Louisville,,Kentucky,REG (Non-Conf),L 50-58,*,20,0,2,0.0,0,0,0,2,0.0,0.0,0,0,,4,1,5,0,2,0,1,2,0,1.9,H,0,1,chinanu-onuaku-1,Chinanu Onuaku,2015,louisville,
13,13,14,2015-01-04,Louisville,@,Wake Forest,REG (Conf),W 85-76,,7,0,0,,0,0,0,0,,,0,0,,0,0,0,0,0,0,0,3,0,-1.2,A,1,1,chinanu-onuaku-1,Chinanu Onuaku,2015,louisville,
14,14,15,2015-01-07,Louisville,,Clemson,REG (Conf),W 58-52,,21,1,2,0.5,0,0,1,2,0.5,0.5,0,0,,3,3,6,0,0,0,2,2,2,1.2,H,1,1,chinanu-onuaku-1,Chinanu Onuaku,2015,louisville,
15,15,16,2015-01-10,Louisville,@,North Carolina,REG (Conf),L 71-72,*,27,3,4,0.75,0,0,3,4,0.75,0.75,2,2,1.0,3,5,8,0,2,2,1,3,8,11.2,A,0,1,chinanu-onuaku-1,Chinanu Onuaku,2015,louisville,
16,16,17,2015-01-13,Louisville,,Virginia Tech,REG (Conf),W 78-63,,3,0,0,,0,0,0,0,,,0,0,,0,0,0,0,0,0,1,0,0,-1.0,H,1,1,chinanu-onuaku-1,Chinanu Onuaku,2015,louisville,
17,17,18,2015-01-17,Louisville,,Duke,REG (Conf),L 52-63,,14,2,4,0.5,0,0,2,4,0.5,0.5,0,2,0.0,6,0,6,0,1,0,0,2,4,5.6,H,0,1,chinanu-onuaku-1,Chinanu Onuaku,2015,louisville,
18,18,19,2015-01-25,Louisville,@,Pittsburgh,REG (Conf),W 80-68,*,28,0,0,,0,0,0,0,,,0,2,0.0,0,4,4,1,0,1,3,1,0,-1.6,A,1,1,chinanu-onuaku-1,Chinanu Onuaku,2015,louisville,
19,19,20,2015-01-28,Louisville,@,Boston College,REG (Conf),W 81-72,*,21,1,2,0.5,0,0,1,2,0.5,0.5,0,0,,1,3,4,0,0,1,1,1,2,1.9,A,1,1,chinanu-onuaku-1,Chinanu Onuaku,2015,louisville,
20,20,21,2015-01-31,Louisville,,North Carolina,REG (Conf),W 78-68 (OT),*,24,0,1,0.0,0,0,0,1,0.0,0.0,3,6,0.5,1,2,3,0,1,1,2,3,3,0.9,H,1,1,chinanu-onuaku-1,Chinanu Onuaku,2015,louisville,
21,21,22,2015-02-03,Louisville,@,Miami (FL),REG (Conf),W 63-55,*,15,0,0,,0,0,0,0,,,0,0,,0,2,2,0,0,3,0,4,0,1.1,A,1,1,chinanu-onuaku-1,Chinanu Onuaku,2015,louisville,
22,22,23,2015-02-07,Louisville,@,Virginia,REG (Conf),L 47-52,*,18,0,0,,0,0,0,0,,,0,0,,1,1,2,0,0,0,2,2,0,-1.8,A,0,1,chinanu-onuaku-1,Chinanu Onuaku,2015,louisville,
23,23,24,2015-02-11,Louisville,,Pittsburgh,REG (Conf),W 69-56,*,15,2,2,1.0,0,0,2,2,1.0,1.0,0,0,,1,2,3,1,1,1,0,4,4,5.5,H,1,1,chinanu-onuaku-1,Chinanu Onuaku,2015,louisville,
24,24,25,2015-02-14,Louisville,,NC State,REG (Conf),L 65-74,*,17,1,3,0.333,0,0,1,3,0.333,0.333,1,2,0.5,4,2,6,1,0,0,1,2,3,3.2,H,0,1,chinanu-onuaku-1,Chinanu Onuaku,2015,louisville,
25,25,26,2015-02-18,Louisville,@,Syracuse,REG (Conf),L 59-69,*,31,4,7,0.571,0,0,4,7,0.571,0.571,0,0,,3,8,11,3,0,2,2,3,8,9.5,A,0,1,chinanu-onuaku-1,Chinanu Onuaku,2015,louisville,
26,26,27,2015-02-21,Louisville,,Miami (FL),REG (Conf),W 55-53,*,26,0,0,,0,0,0,0,,,1,2,0.5,5,3,8,1,1,2,0,3,1,6.9,H,1,1,chinanu-onuaku-1,Chinanu Onuaku,2015,louisville,
27,27,28,2015-02-23,Louisville,@,Georgia Tech,REG (Conf),W 52-51,*,29,1,1,1.0,0,0,1,1,1.0,1.0,0,1,0.0,1,4,5,1,2,2,2,3,2,4.1,A,1,1,chinanu-onuaku-1,Chinanu Onuaku,2015,louisville,
28,28,29,2015-02-28,Louisville,@,Florida State,REG (Conf),W 81-59,*,16,2,3,0.667,0,0,2,3,0.667,0.667,0,0,,2,3,5,0,2,1,2,3,4,4.5,A,1,1,chinanu-onuaku-1,Chinanu Onuaku,2015,louisville,
29,29,30,2015-03-04,Louisville,,Notre Dame,REG (Conf),L 59-71,*,19,3,4,0.75,0,0,3,4,0.75,0.75,0,0,,2,0,2,0,2,0,2,4,6,4.2,H,0,1,chinanu-onuaku-1,Chinanu Onuaku,2015,louisville,
30,30,31,2015-03-07,Louisville,,Virginia,REG (Conf),W 59-57,*,23,2,2,1.0,0,0,2,2,1.0,1.0,0,0,,2,1,3,0,1,0,0,2,4,5.3,H,1,1,chinanu-onuaku-1,Chinanu Onuaku,2015,louisville,
31,31,32,2015-03-12,Louisville,N,North Carolina,CTOURN,L 60-70,*,19,0,0,,0,0,0,0,,,0,0,,2,4,6,1,0,0,3,2,0,-0.5,N,0,0,chinanu-onuaku-1,Chinanu Onuaku,2015,louisville,
32,32,33,2015-03-20,Louisville,N,UC Irvine,ROUND-64,W 57-55,,14,0,1,0.0,0,0,0,1,0.0,0.0,0,0,,0,1,1,0,0,0,0,2,0,-1.2,N,1,0,chinanu-onuaku-1,Chinanu Onuaku,2015,louisville,
33,33,34,2015-03-22,Louisville,N,Northern Iowa,ROUND-32,W 66-53,,13,0,1,0.0,0,0,0,1,0.0,0.0,0,0,,1,0,1,0,0,0,0,2,0,-0.8,N,1,0,chinanu-onuaku-1,Chinanu Onuaku,2015,louisville,
34,34,35,2015-03-27,Louisville,N,NC State,ROUND-16,W 75-65,,9,0,0,,0,0,0,0,,,0,0,,0,2,2,0,1,0,0,3,0,0.4,N,1,0,chinanu-onuaku-1,Chinanu Onuaku,2015,louisville,
35,35,36,2015-03-29,Louisville,N,Michigan State,ROUND-8,L 70-76 (OT),,8,1,1,1.0,0,0,1,1,1.0,1.0,0,0,,1,2,3,0,0,0,0,2,2,2.2,N,0,0,chinanu-onuaku-1,Chinanu Onuaku,2015,louisville,
1,38,1,2014-11-14,Louisville,N,Minnesota,REG (Non-Conf),W 81-68,,32,0,1,0.0,0,0,0,1,0.0,0.0,2,6,0.333,0,4,4,1,1,0,0,0,2,2.6,N,1,1,mangok-mathiang-1,Mangok Mathiang,2015,louisville,
2,39,2,2014-11-17,Louisville,,Jacksonville State,REG (Non-Conf),W 88-39,,20,4,7,0.571,0,0,4,7,0.571,0.571,1,3,0.333,7,3,10,0,0,0,0,0,9,10.7,H,1,1,mangok-mathiang-1,Mangok Mathiang,2015,louisville,
3,40,3,2014-11-21,Louisville,,Marshall,REG (Non-Conf),W 85-67,,24,1,4,0.25,0,0,1,4,0.25,0.25,2,5,0.4,7,4,11,0,2,3,0,2,4,9.8,H,1,1,mangok-mathiang-1,Mangok Mathiang,2015,louisville,
4,41,4,2014-11-24,Louisville,,Savannah State,REG (Non-Conf),W 87-26,,15,1,2,0.5,0,0,1,2,0.5,0.5,1,2,0.5,1,5,6,1,0,1,3,2,3,1.4,H,1,1,mangok-mathiang-1,Mangok Mathiang,2015,louisville,
5,42,6,2014-12-02,Louisville,,Ohio State,REG (Non-Conf),W 64-55,,5,0,1,0.0,0,0,0,1,0.0,0.0,0,0,,1,2,3,1,0,0,2,2,0,-1.5,H,1,1,mangok-mathiang-1,Mangok Mathiang,2015,louisville,
6,43,8,2014-12-09,Louisville,N,Indiana,REG (Non-Conf),W 94-74,,17,3,5,0.6,0,0,3,5,0.6,0.6,0,1,0.0,2,1,3,0,0,4,1,1,6,6.4,N,1,1,mangok-mathiang-1,Mangok Mathiang,2015,louisville,
7,44,9,2014-12-14,Louisville,,UNC Wilmington,REG (Non-Conf),W 68-57,*,27,0,2,0.0,0,0,0,2,0.0,0.0,0,0,,3,4,7,1,0,2,2,0,0,2.0,H,1,1,mangok-mathiang-1,Mangok Mathiang,2015,louisville,
8,45,10,2014-12-20,Louisville,@,Western Kentucky,REG (Non-Conf),W 76-67,,15,0,1,0.0,0,0,0,1,0.0,0.0,0,0,,1,0,1,0,0,0,0,3,0,-1.2,A,1,1,mangok-mathiang-1,Mangok Mathiang,2015,louisville,
9,46,11,2014-12-23,Louisville,,Cal State Northridge,REG (Non-Conf),W 80-55,*,30,2,5,0.4,0,0,2,5,0.4,0.4,2,3,0.667,3,3,6,2,3,4,1,4,6,10.5,H,1,1,mangok-mathiang-1,Mangok Mathiang,2015,louisville,
10,47,12,2014-12-27,Louisville,,Kentucky,REG (Non-Conf),L 50-58,,20,0,3,0.0,0,0,0,3,0.0,0.0,0,0,,3,2,5,0,0,1,2,2,0,-1.5,H,0,1,mangok-mathiang-1,Mangok Mathiang,2015,louisville,
11,48,13,2014-12-30,Louisville,,Long Beach State,REG (Non-Conf),W 63-48,,20,0,0,,0,0,0,0,,,0,0,,0,2,2,2,1,0,1,1,0,1.6,H,1,1,mangok-mathiang-1,Mangok Mathiang,2015,louisville,
12,49,14,2015-01-04,Louisville,@,Wake Forest,REG (Conf),W 85-76,,12,0,1,0.0,0,0,0,1,0.0,0.0,0,3,0.0,3,1,4,0,0,1,0,5,0,-0.8,A,1,1,mangok-mathiang-1,Mangok Mathiang,2015,louisville,
13,50,15,2015-01-07,Louisville,,Clemson,REG (Conf),W 58-52,*,28,1,1,1.0,0,0,1,1,1.0,1.0,0,0,,7,2,9,0,0,1,1,2,2,6.1,H,1,1,mangok-mathiang-1,Mangok Mathiang,2015,louisville,
14,51,16,2015-01-10,Louisville,@,North Carolina,REG (Conf),L 71-72,,12,0,1,0.0,0,0,0,1,0.0,0.0,0,0,,1,3,4,0,2,2,1,2,0,2.5,A,0,1,mangok-mathiang-1,Mangok Mathiang,2015,louisville,
15,52,17,2015-01-13,Louisville,,Virginia Tech,REG (Conf),W 78-63,*,23,5,7,0.714,0,0,5,7,0.714,0.714,1,2,0.5,3,5,8,0,1,2,0,1,11,13.3,H,1,1,mangok-mathiang-1,Mangok Mathiang,2015,louisville,
16,53,18,2015-01-17,Louisville,,Duke,REG (Conf),L 52-63,*,26,1,3,0.333,0,0,1,3,0.333,0.333,1,2,0.5,3,4,7,0,0,1,2,4,3,1.3,H,0,1,mangok-mathiang-1,Mangok Mathiang,2015,louisville,
17,54,19,2015-01-25,Louisville,@,Pittsburgh,REG (Conf),W 80-68,,11,3,3,1.0,0,0,3,3,1.0,1.0,5,5,1.0,0,4,4,0,0,1,1,4,11,9.4,A,1,1,mangok-mathiang-1,Mangok Mathiang,2015,louisville,
18,55,20,2015-01-28,Louisville,@,Boston College,REG (Conf),W 81-72,,19,2,2,1.0,0,0,2,2,1.0,1.0,0,1,0.0,0,2,2,0,0,1,1,5,4,1.3,A,1,1,mangok-mathiang-1,Mangok Mathiang,2015,louisville,
19,56,21,2015-01-31,Louisville,,North Carolina,REG (Conf),W 78-68 (OT),,20,1,1,1.0,0,0,1,1,1.0,1.0,2,4,0.5,4,2,6,1,1,3,1,3,4,7.9,H,1,1,mangok-mathiang-1,Mangok Mathiang,2015,louisville,
20,57,22,2015-02-03,Louisville,@,Miami (FL),REG (Conf),W 63-55,,21,0,2,0.0,0,0,0,2,0.0,0.0,0,0,,2,2,4,1,0,0,1,3,0,-0.9,A,1,1,mangok-mathiang-1,Mangok Mathiang,2015,louisville,
21,58,23,2015-02-07,Louisville,@,Virginia,REG (Conf),L 47-52,,20,0,0,,0,0,0,0,,,0,0,,1,3,4,1,0,1,0,1,0,2.6,A,0,1,mangok-mathiang-1,Mangok Mathiang,2015,louisville,
22,59,24,2015-02-11,Louisville,,Pittsburgh,REG (Conf),W 69-56,,15,0,1,0.0,0,0,0,1,0.0,0.0,0,0,,1,3,4,0,0,0,1,4,0,-1.7,H,1,1,mangok-mathiang-1,Mangok Mathiang,2015,louisville,
23,60,25,2015-02-14,Louisville,,NC State,REG (Conf),L 65-74,,19,0,5,0.0,0,0,0,5,0.0,0.0,2,2,1.0,3,3,6,1,0,5,0,2,2,4.9,H,0,1,mangok-mathiang-1,Mangok Mathiang,2015,louisville,
24,61,26,2015-02-18,Louisville,@,Syracuse,REG (Conf),L 59-69,,2,0,0,,0,0,0,0,,,0,0,,0,0,0,0,0,0,0,2,0,-0.8,A,0,1,mangok-mathiang-1,Mangok Mathiang,2015,louisville,
25,62,27,2015-02-21,Louisville,,Miami (FL),REG (Conf),W 55-53,,7,0,2,0.0,0,0,0,2,0.0,0.0,0,0,,1,1,2,0,0,0,0,0,0,-0.4,H,1,1,mangok-mathiang-1,Mangok Mathiang,2015,louisville,
26,63,28,2015-02-23,Louisville,@,Georgia Tech,REG (Conf),W 52-51,,6,0,0,,0,0,0,0,,,0,0,,0,1,1,0,0,1,1,0,0,0.0,A,1,1,mangok-mathiang-1,Mangok Mathiang,2015,louisville,
27,64,29,2015-02-28,Louisville,@,Florida State,REG (Conf),W 81-59,,21,1,6,0.167,0,0,1,6,0.167,0.167,4,6,0.667,6,3,9,2,0,1,0,4,6,7.0,A,1,1,mangok-mathiang-1,Mangok Mathiang,2015,louisville,
